version,name,cuda,torch,cxx,python,download_url
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.2,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.2,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu118,torch2.2,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.2,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.2,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.2,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.2,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu118,torch2.2,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.2,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.2,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.3,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.3,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu118,torch2.3,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.3,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.3,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.3,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.3,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu118,torch2.3,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.3,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.3,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.4,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.4,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu118,torch2.4,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.4,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.4,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.4,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.4,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu118,torch2.4,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.4,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu118torch2.4cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.4,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu118torch2.4cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu122,torch2.2,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu122,torch2.2,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu122,torch2.2,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu122,torch2.2,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu122,torch2.2,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu122,torch2.2,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu122,torch2.2,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu122,torch2.2,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu122,torch2.2,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu122,torch2.2,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu122,torch2.3,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu122,torch2.3,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu122,torch2.3,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu122,torch2.3,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu122,torch2.3,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu122,torch2.3,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu122,torch2.3,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu122,torch2.3,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu122,torch2.3,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu122,torch2.3,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu122,torch2.4,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu122,torch2.4,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu122,torch2.4,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu122,torch2.4,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu122,torch2.4,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.5.9.post1,flash_attn-2.5.9.post1+cu122torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu122,torch2.4,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.5.9.post1/flash_attn-2.5.9.post1%2Bcu122torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
